id,source_system,source_instance_id,external_deal_id,unit_id,status,source_status,reserved_at,sold_at,lost_at,source_revision,source_updated_at,deleted_at,created_at,updated_at
427ec49d-a7c0-5832-b376-59f00e4ff5cd,synthetic_csv,synthetic-csv-v1,syn1-D-000087,9a0a9151-6949-5ac1-9593-76a2205bd953,sold,sold,2026-06-05T00:00:00Z,2026-06-17T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-05-18T00:00:00Z,2026-07-29T00:00:00Z
d0ffba5f-41e8-532e-8274-a3b5ee956c57,synthetic_csv,synthetic-csv-v1,syn1-D-000088,14efcf2d-6dd9-5417-b57f-f07ba74e3cc1,reserved,reserved,2026-08-08T00:00:00Z,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-24T00:00:00Z,2026-07-29T00:00:00Z
7967379c-622c-5557-899a-1ef136a01a78,synthetic_csv,synthetic-csv-v1,syn1-D-000089,db2bd0e2-65fc-53e9-bbac-c4964d98f0bb,reserved,reserved,2026-08-03T00:00:00Z,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-19T00:00:00Z,2026-07-29T00:00:00Z
dfdb0b07-2140-58ad-a159-dc878b730362,synthetic_csv,synthetic-csv-v1,syn1-D-000090,91f1455c-7b23-51a8-9aa5-9e0f75ab3192,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
7c21da71-9d3a-5c4d-a2bc-4440a3ef9732,synthetic_csv,synthetic-csv-v1,syn1-D-000091,91f1455c-7b23-51a8-9aa5-9e0f75ab3192,qualified,qualified,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-25T00:00:00Z,2026-07-29T00:00:00Z
31c24b4b-2ee0-5d49-a5fa-9d6c1fd6e305,synthetic_csv,synthetic-csv-v1,syn1-D-000092,91f1455c-7b23-51a8-9aa5-9e0f75ab3192,interested,interested,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-21T00:00:00Z,2026-07-29T00:00:00Z
73909339-130d-580e-bfa5-f4480ff48083,synthetic_csv,synthetic-csv-v1,syn1-D-000093,69ad4b37-f200-5ede-b0d8-bfd78baee5c5,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
b3f06765-04b3-5776-bfea-e2306c1f5f1e,synthetic_csv,synthetic-csv-v1,syn1-D-000094,69ad4b37-f200-5ede-b0d8-bfd78baee5c5,qualified,qualified,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-25T00:00:00Z,2026-07-29T00:00:00Z
80ba3a18-6b8d-5769-8e73-da2d79da7811,synthetic_csv,synthetic-csv-v1,syn1-D-000095,b82b5596-7a1f-5770-bfbd-8bc0adbc6545,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
b15b38f9-2757-5d2b-a559-3a53ff93cb83,synthetic_csv,synthetic-csv-v1,syn1-D-000096,b82b5596-7a1f-5770-bfbd-8bc0adbc6545,qualified,qualified,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-25T00:00:00Z,2026-07-29T00:00:00Z
177d9258-b971-55dc-a1a0-6bbb4d1b559c,synthetic_csv,synthetic-csv-v1,syn1-D-000097,a79168f3-a870-5d91-b82d-024a37762f47,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
394cf026-f13b-528a-9cb1-d31595617125,synthetic_csv,synthetic-csv-v1,syn1-D-000098,f0c9c605-c2ee-5214-8fd7-4039b3b91364,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
1334b762-0d6f-511c-94f8-6b1cd19de303,synthetic_csv,synthetic-csv-v1,syn1-D-000099,69ad4b37-f200-5ede-b0d8-bfd78baee5c5,lost,cancelled,\N,\N,2026-07-09T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-30T00:00:00Z,2026-07-29T00:00:00Z
67482a0f-a9d3-537d-9b67-635b47218ccd,synthetic_csv,synthetic-csv-v1,syn1-D-000100,f0c9c605-c2ee-5214-8fd7-4039b3b91364,lost,cancelled,\N,\N,2026-07-02T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-23T00:00:00Z,2026-07-29T00:00:00Z
eaf63f6a-7844-584b-8ddb-288b28cacb8b,synthetic_csv,synthetic-csv-v1,syn1-D-000101,500340df-ec0e-5359-9327-989a36003fd6,lost,cancelled,\N,\N,2026-06-25T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-16T00:00:00Z,2026-07-29T00:00:00Z
c740208f-7c8e-565e-95e8-a75c5910afd0,synthetic_csv,synthetic-csv-v1,syn1-D-000102,b2368dd3-7050-50f0-9de5-0ef6229f4dea,sold,sold,2026-08-03T00:00:00Z,2026-08-15T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-07-16T00:00:00Z,2026-07-29T00:00:00Z
faafbd46-cece-5db7-849e-97c84dd364df,synthetic_csv,synthetic-csv-v1,syn1-D-000103,bf903984-f521-5aa8-87a0-2f78355b032b,sold,sold,2026-07-31T00:00:00Z,2026-08-12T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-07-13T00:00:00Z,2026-07-29T00:00:00Z
f6a7ef6b-5909-5071-9064-bbee8f08990f,synthetic_csv,synthetic-csv-v1,syn1-D-000104,39d5b98c-845f-5d4e-8f3a-9dff247a31c2,sold,sold,2026-07-02T00:00:00Z,2026-07-14T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-14T00:00:00Z,2026-07-29T00:00:00Z
61c95194-ac64-5382-932f-038b4b809fe0,synthetic_csv,synthetic-csv-v1,syn1-D-000105,da3c7d30-c9e2-5caa-ac0f-eff9b9da5894,sold,sold,2026-06-23T00:00:00Z,2026-07-05T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-05T00:00:00Z,2026-07-29T00:00:00Z
b97c2730-3d6a-59cd-adfd-fc524c730561,synthetic_csv,synthetic-csv-v1,syn1-D-000106,ca3decf8-7751-5110-91b2-95949b0a789c,reserved,reserved,2026-08-08T00:00:00Z,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-24T00:00:00Z,2026-07-29T00:00:00Z
d3c2f6a6-4a15-5846-8ea2-3e938e9e3c08,synthetic_csv,synthetic-csv-v1,syn1-D-000107,3ebe1b55-b105-56c3-8c6c-aaeb30b5e40f,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
1b554bdd-d935-50d1-88f7-a78423a8054d,synthetic_csv,synthetic-csv-v1,syn1-D-000108,3ebe1b55-b105-56c3-8c6c-aaeb30b5e40f,qualified,qualified,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-25T00:00:00Z,2026-07-29T00:00:00Z
5fe99e4e-c19e-5ea6-8826-210a27cba27b,synthetic_csv,synthetic-csv-v1,syn1-D-000109,6fe3eb5f-cbd8-59cd-af6c-eb51ad4744d1,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
8d9e0f2e-cbf6-5d21-aa75-878529c3d094,synthetic_csv,synthetic-csv-v1,syn1-D-000110,b7137581-faab-5f3b-991f-e4a0c2238f85,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
e5fe8345-af04-522f-862e-cb8cc9208bd4,synthetic_csv,synthetic-csv-v1,syn1-D-000111,6fe3eb5f-cbd8-59cd-af6c-eb51ad4744d1,lost,cancelled,\N,\N,2026-07-09T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-30T00:00:00Z,2026-07-29T00:00:00Z
4fd4abbd-6322-5e0a-906c-8409965d9091,synthetic_csv,synthetic-csv-v1,syn1-D-000112,105a2322-c1a5-5998-83d8-29a3d71637d9,lost,cancelled,\N,\N,2026-07-02T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-23T00:00:00Z,2026-07-29T00:00:00Z
31c32c58-663a-51a6-9c6f-29a069bda494,synthetic_csv,synthetic-csv-v1,syn1-D-000113,5b4df318-20b0-5f13-8ef1-64e2049226f2,sold,sold,2026-08-03T00:00:00Z,2026-08-15T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-07-16T00:00:00Z,2026-07-29T00:00:00Z
0dd0b5fc-0a09-546f-b108-1f155de6b201,synthetic_csv,synthetic-csv-v1,syn1-D-000114,dff36f60-672c-5ac6-ae2c-c429b9e165b5,sold,sold,2026-07-02T00:00:00Z,2026-07-14T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-14T00:00:00Z,2026-07-29T00:00:00Z
3b58ffa0-4a77-52a4-937f-fae351311435,synthetic_csv,synthetic-csv-v1,syn1-D-000115,5ecaac22-370e-5880-b3de-08264a7405d5,sold,sold,2026-06-23T00:00:00Z,2026-07-05T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-05T00:00:00Z,2026-07-29T00:00:00Z
1fb6a0e4-6bfd-5508-8ddd-d2830beec2a0,synthetic_csv,synthetic-csv-v1,syn1-D-000116,8833ba91-4579-57cf-bd69-c7adafd6b901,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
c6ca7239-1e05-5a8d-be33-b58fdfa07201,synthetic_csv,synthetic-csv-v1,syn1-D-000117,2992a22b-9b8a-57ee-b8e8-949a1769532f,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
b2ecc55f-7921-5cf3-a3b5-8ecbfb0bc521,synthetic_csv,synthetic-csv-v1,syn1-D-000118,2992a22b-9b8a-57ee-b8e8-949a1769532f,lost,cancelled,\N,\N,2026-07-09T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-30T00:00:00Z,2026-07-29T00:00:00Z
1c07a88a-9f90-510c-bcef-cfad8e85068a,synthetic_csv,synthetic-csv-v1,syn1-D-000119,314a047d-8a25-5883-a92d-7a5a9eeb789e,sold,sold,2026-08-03T00:00:00Z,2026-08-15T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-07-16T00:00:00Z,2026-07-29T00:00:00Z
2d122233-4e7e-553f-bae6-dea7380b1520,synthetic_csv,synthetic-csv-v1,syn1-D-000120,d275930c-065e-51a8-9f65-a0ec118c6f84,sold,sold,2026-07-31T00:00:00Z,2026-08-12T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-07-13T00:00:00Z,2026-07-29T00:00:00Z
0624af82-99cb-57bc-bdbe-e83880a8c7f1,synthetic_csv,synthetic-csv-v1,syn1-D-000121,812e3a55-3f82-539e-9ff5-a7b25bb3f379,sold,sold,2026-07-02T00:00:00Z,2026-07-14T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-14T00:00:00Z,2026-07-29T00:00:00Z
53dfd066-051a-50ba-b401-9d99350199dc,synthetic_csv,synthetic-csv-v1,syn1-D-000122,d5055dfd-ecaf-5b79-aa8a-9f4bae795e35,reserved,reserved,2026-08-08T00:00:00Z,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-24T00:00:00Z,2026-07-29T00:00:00Z
8efa50d0-a7bb-56e5-a0be-825760b027b6,synthetic_csv,synthetic-csv-v1,syn1-D-000123,a99db8bf-802a-5d8a-aaae-df9e55bd4831,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
20d59731-366b-52ec-9084-ef739274f26e,synthetic_csv,synthetic-csv-v1,syn1-D-000124,a99db8bf-802a-5d8a-aaae-df9e55bd4831,qualified,qualified,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-25T00:00:00Z,2026-07-29T00:00:00Z
3e3a416b-88cf-5f4c-88c2-152f29182cfb,synthetic_csv,synthetic-csv-v1,syn1-D-000125,a99db8bf-802a-5d8a-aaae-df9e55bd4831,interested,interested,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-21T00:00:00Z,2026-07-29T00:00:00Z
b6a497d2-58e0-5fd7-ae72-dd3c2c9a90d2,synthetic_csv,synthetic-csv-v1,syn1-D-000126,8ae99e89-31b5-5e17-9b3c-9176b6c38120,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
f2cb7ba2-d954-5cc2-9dcb-09128a03778e,synthetic_csv,synthetic-csv-v1,syn1-D-000127,8ae99e89-31b5-5e17-9b3c-9176b6c38120,lost,cancelled,\N,\N,2026-07-09T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-30T00:00:00Z,2026-07-29T00:00:00Z
dee4fa04-d859-55d1-9de4-e28cde845471,synthetic_csv,synthetic-csv-v1,syn1-D-000128,81c331e6-62e9-5f44-a806-dc71466fdc04,lost,cancelled,\N,\N,2026-07-02T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-23T00:00:00Z,2026-07-29T00:00:00Z
69149714-0268-5337-ba50-bde59d1e2bf2,synthetic_csv,synthetic-csv-v1,syn1-D-000129,d45b8099-9cca-5978-9bae-238c58eaa42c,sold,sold,2026-07-02T00:00:00Z,2026-07-14T00:00:00Z,\N,2,2026-07-29T00:00:00Z,\N,2026-06-14T00:00:00Z,2026-07-29T00:00:00Z
7d1481b9-094e-5c1a-962a-4e6f6daefa19,synthetic_csv,synthetic-csv-v1,syn1-D-000130,f8f202bd-3bf2-5b66-ab02-54ad8afb11d5,lead,lead,\N,\N,\N,2,2026-07-29T00:00:00Z,\N,2026-07-29T00:00:00Z,2026-07-29T00:00:00Z
b1582af5-f404-51a6-bd98-3b88f6a1628f,synthetic_csv,synthetic-csv-v1,syn1-D-000131,d1854514-e31e-599d-a234-eaf5700fb7d5,lost,cancelled,\N,\N,2026-07-09T00:00:00Z,2,2026-07-29T00:00:00Z,\N,2026-05-30T00:00:00Z,2026-07-29T00:00:00Z
