unit_external_id,unit_code,absorption_score,rank,score_band,ticket_depth_score,segment_depth_score,price_per_sqm_net_score,loan_premium_score,area_efficiency_score,size_fit_score,floor_band_score,view_score,direction_score,corner_score,contrib__ticket_depth_score,contrib__price_per_sqm_net_score,contrib__loan_premium_score,contrib__segment_depth_score,contrib__size_fit_score,contrib__area_efficiency_score,contrib__floor_band_score,contrib__view_score,contrib__direction_score,contrib__corner_score,contrib__ticket_depth_score,contrib__price_per_sqm_net_score,contrib__loan_premium_score,contrib__segment_depth_score,contrib__size_fit_score,contrib__area_efficiency_score,contrib__floor_band_score,contrib__view_score,contrib__direction_score,contrib__corner_score,subdivision,tower,floor,floor_band,unit_type_normalized,gross_area_sqm,standard_price_vnd
U-0052,A2.34.03,86.80585208324491,91,High,92.0,100.0,100.0,3.7895730729643996e-07,66.04519225438112,81.50447848994236,100.0,94.0,95.0,70.0,26.719226516691357,14.521318759071388,2.751479927665487e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,4.75773112062331,2.4041726407405024,1.1809970866795452,26.719226516691357,14.521318759071388,2.751479927665487e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,4.75773112062331,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,34,high,2PN,62.86,2653094960
U-0228,A4.38.04,86.75201336509203,92,High,95.0,95.0,67.82351709743982,70.37037023898829,64.0135373882412,100.0,100.0,72.0,55.0,70.0,27.590505642235637,9.848869111332519,5.109352887171098,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,27.590505642235637,9.848869111332519,5.109352887171098,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Risa,A4,38,high,2PN+2WC,72.66,3867273197
U-0224,A4.37.04,86.71549158014868,93,High,95.0,95.0,67.57201242953235,70.37037037089705,64.0135373882412,100.0,100.0,72.0,55.0,70.0,27.590505642235637,9.812347316811731,5.109352896748544,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,27.590505642235637,9.812347316811731,5.109352896748544,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Risa,A4,37,high,2PN+2WC,72.66,3873560451
U-0220,A4.36.04,86.67896977693248,94,High,95.0,95.0,67.32050780162719,70.370370171132,64.0135373882412,100.0,100.0,72.0,55.0,70.0,27.590505642235637,9.775825528099807,5.109352882244283,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,27.590505642235637,9.775825528099807,5.109352882244283,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Risa,A4,36,high,2PN+2WC,72.66,3879847704
U-0215,A4.35.04,86.64244799196612,95,High,95.0,95.0,67.06900313371972,70.37037030272371,64.0135373882412,100.0,100.0,72.0,55.0,70.0,27.590505642235637,9.73930373357902,5.10935289179871,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,27.590505642235637,9.73930373357902,5.10935289179871,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Risa,A4,35,high,2PN+2WC,72.66,3886134958
U-0057,A2.39.04,86.63812957635011,96,High,92.0,100.0,99.64954881200126,5.406156252573118e-07,49.840783690906925,82.74094789451446,100.0,100.0,95.0,70.0,26.719226516691357,14.47042862496714,3.925225910248055e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,26.719226516691357,14.47042862496714,3.925225910248055e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,39,high,2PN,63.1,2644374637
U-0210,A4.33.04,86.56940440381551,97,High,95.0,95.0,66.56599383790707,70.37037023499015,64.0135373882412,100.0,100.0,72.0,55.0,70.0,27.590505642235637,9.666260150346304,5.1093528868808065,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,27.590505642235637,9.666260150346304,5.1093528868808065,14.110016506104701,8.501019398526658,2.076436554588087,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Risa,A4,33,high,2PN+2WC,72.66,3898709465
U-0053,A2.34.04,86.33740882249015,98,High,92.0,100.0,97.57865729397189,6.043518564625025e-07,49.840783690906925,82.74094789451446,100.0,100.0,95.0,70.0,26.719226516691357,14.169707866479522,4.3879929751642784e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,26.719226516691357,14.169707866479522,4.3879929751642784e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,34,high,2PN,63.1,2688942414
U-0049,A2.33.04,86.27726465316104,99,High,92.0,100.0,97.16447900895245,3.243415938108286e-07,49.840783690906925,82.74094789451446,100.0,100.0,95.0,70.0,26.719226516691357,14.109563717480995,2.354933835276149e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,26.719226516691357,14.109563717480995,2.354933835276149e-08,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,33,high,2PN,63.1,2697855969
U-0178,A4.13.03,86.16100010361389,100,High,95.0,95.0,71.25899668467339,70.37037026702798,52.12156952429516,100.0,85.0,90.0,70.0,70.0,27.590505642235637,10.347746053097536,5.109352889206964,14.110016506104701,8.501019398526658,1.6906913234048424,11.303901097146174,4.555274477192531,1.7714956300193176,1.1809970866795452,27.590505642235637,10.347746053097536,5.109352889206964,14.110016506104701,8.501019398526658,1.6906913234048424,11.303901097146174,4.555274477192531,1.7714956300193176,1.1809970866795452,Risa,A4,13,mid,2PN+2WC,72.66,3753856760
U-0348,B4.13.04,86.11513004729201,101,High,95.0,100.0,84.76319535932805,99.99999969604342,57.090858657057986,46.11054178406611,85.0,88.0,55.0,70.0,27.590505642235637,12.308733788502433,7.260659357466443,14.852648953794423,3.9198661018292005,1.8518824405744034,11.303901097146174,4.454046155477141,1.3918894235866066,1.1809970866795452,27.590505642235637,12.308733788502433,7.260659357466443,14.852648953794423,3.9198661018292005,1.8518824405744034,11.303901097146174,4.454046155477141,1.3918894235866066,1.1809970866795452,Zenia,B4,13,mid,2PN,76.91,3629787893
U-0347,B4.13.03,86.108145227043,102,High,95.0,100.0,77.04697899673508,99.9999999030969,57.090858657057986,46.11054178406611,85.0,80.0,95.0,100.0,27.590505642235637,11.188237414350684,7.260659372499891,14.852648953794423,3.9198661018292005,1.8518824405744034,11.303901097146174,4.049132868615583,2.4041726407405024,1.6871386952564933,27.590505642235637,11.188237414350684,7.260659372499891,14.852648953794423,3.9198661018292005,1.8518824405744034,11.303901097146174,4.049132868615583,2.4041726407405024,1.6871386952564933,Zenia,B4,13,mid,2PN,76.91,3833099402
U-0023,A1.37.05,86.10473740029258,103,High,92.0,100.0,94.06150265073828,5.148425079173965e-07,82.14725195080186,76.66163998870165,100.0,100.0,85.0,70.0,26.719226516691357,13.658970629486088,3.738096084094125e-08,14.852648953794423,6.517020886668198,2.664648194257354,13.298707173113144,5.061416085769479,2.1511018364520287,1.1809970866795452,26.719226516691357,13.658970629486088,3.738096084094125e-08,14.852648953794423,6.517020886668198,2.664648194257354,13.298707173113144,5.061416085769479,2.1511018364520287,1.1809970866795452,Lusso Saigon,A1,37,high,2PN,61.92,2767071106
U-0261,B3.14.07,85.97883171163977,104,High,95.0,100.0,63.21056119081884,99.99999964227706,28.77163284444155,92.42662489699592,85.0,90.0,50.0,70.0,27.590505642235637,9.179007079916675,7.260659353562651,14.852648953794423,7.8572053118970935,0.9332786877726881,11.303901097146174,4.555274477192531,1.2653540214423697,1.1809970866795452,27.590505642235637,9.179007079916675,7.260659353562651,14.852648953794423,7.8572053118970935,0.9332786877726881,11.303901097146174,4.555274477192531,1.2653540214423697,1.1809970866795452,Zenia,B3,14,mid,2PN,67.92,3642451119
U-0231,A4.38.22,85.92963470698623,105,High,95.0,88.0,60.564330205320346,70.37037005614197,75.12357976195683,100.0,100.0,90.0,55.0,70.0,27.590505642235637,8.794739443411123,5.109352873895249,13.070331079339091,8.501019398526658,2.436818109006659,13.298707173113144,4.555274477192531,1.3918894235866066,1.1809970866795452,27.590505642235637,8.794739443411123,5.109352873895249,13.070331079339091,8.501019398526658,2.436818109006659,13.298707173113144,4.555274477192531,1.3918894235866066,1.1809970866795452,Risa,A4,38,high,2PN+1WC,62.71,3518081989
U-0020,A1.32.14,85.84938105705719,106,High,92.0,100.0,99.1644189632071,5.691230162906843e-07,66.04519225438112,81.50447848994236,100.0,90.0,70.0,70.0,26.719226516691357,14.399981373228337,4.1322083663406026e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,4.555274477192531,1.7714956300193176,1.1809970866795452,26.719226516691357,14.399981373228337,4.1322083663406026e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,4.555274477192531,1.7714956300193176,1.1809970866795452,Lusso Saigon,A1,32,high,2PN,62.86,2671188454
U-0360,B4.23.20,85.68966796582993,107,High,92.0,82.0,70.93554022935993,99.99999942033358,70.80556185929265,100.0,85.0,90.0,55.0,70.0,26.719226516691357,10.300775910174675,7.26065933744809,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.555274477192531,1.3918894235866066,1.1809970866795452,26.719226516691357,10.300775910174675,7.26065933744809,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.555274477192531,1.3918894235866066,1.1809970866795452,Zenia,B4,23,mid,1PN+,53.94,2824862030
U-0019,A1.29.05,85.28200911549023,108,High,92.0,100.0,90.1290329498569,4.982403919194725e-07,73.57814852115035,76.97075733984465,100.0,100.0,85.0,70.0,26.719226516691357,13.087924169117205,3.617553774853658e-08,14.852648953794423,6.543299012653076,2.3866882450444393,13.298707173113144,5.061416085769479,2.1511018364520287,1.1809970866795452,26.719226516691357,13.087924169117205,3.617553774853658e-08,14.852648953794423,6.543299012653076,2.3866882450444393,13.298707173113144,5.061416085769479,2.1511018364520287,1.1809970866795452,Lusso Saigon,A1,29,high,2PN,61.98,2839726820
U-0386,B4.38.06,85.21542908691512,109,High,92.0,82.0,68.04438916441123,99.99999964222138,46.69585918636971,95.81109885394892,100.0,72.0,55.0,70.0,26.719226516691357,9.880942648227187,7.260659353558608,12.179172142111426,8.144920099515751,1.5146950616774848,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,26.719226516691357,9.880942648227187,7.260659353558608,12.179172142111426,8.144920099515751,1.5146950616774848,13.298707173113144,3.6442195817540246,1.3918894235866066,1.1809970866795452,Zenia,B4,38,high,1PN+,54.6,2871123354
U-0358,B4.22.19,85.16028880446622,110,High,92.0,82.0,65.02442956933628,99.99999961597359,70.80556185929265,100.0,85.0,88.0,72.0,70.0,26.719226516691357,9.442404689031193,7.260659351652845,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,26.719226516691357,9.442404689031193,7.260659351652845,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,22,mid,1PN+,53.94,2935016468
U-0357,B4.21.19,85.1306212120768,111,High,92.0,82.0,64.82012588219692,99.99999957818953,70.80556185929265,100.0,85.0,88.0,72.0,70.0,26.719226516691357,9.412737099385149,7.260659348909473,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,26.719226516691357,9.412737099385149,7.260659348909473,12.179172142111426,8.501019398526658,2.2967525762728798,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,21,mid,1PN+,53.94,2938823698
U-0304,B3.34.01,85.07050159265057,112,High,92.0,82.0,61.23258358725311,99.9999994368008,27.974979725727284,91.74913410626306,100.0,100.0,50.0,100.0,26.719226516691357,8.891778647119855,7.26065933864372,12.179172142111426,7.799611688353662,0.9074372841490731,13.298707173113144,5.061416085769479,1.2653540214423697,1.6871386952564933,26.719226516691357,8.891778647119855,7.26065933864372,12.179172142111426,7.799611688353662,0.9074372841490731,13.298707173113144,5.061416085769479,1.2653540214423697,1.6871386952564933,Zenia,B3,34,high,1PN+,55.24,2997726560
U-0115,B2.35.13,85.02841476082465,113,High,92.0,100.0,94.55654686893064,3.09652153578453e-07,66.04519225438112,81.50447848994236,100.0,72.0,100.0,70.0,26.719226516691357,13.730857578408155,2.248278813272822e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,26.719226516691357,13.730857578408155,2.248278813272822e-08,14.852648953794423,6.928711527097988,2.1423382779184807,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,35,high,2PN,62.86,2770966336
U-0330,B4.04.17,84.75768460388056,114,High,95.0,100.0,66.40178578318637,99.99999967006323,15.246669692990295,95.87843531809303,70.0,88.0,72.0,70.0,27.590505642235637,9.64241497529224,7.26065935558011,14.852648953794423,8.150644385394923,0.4945632373703323,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,27.590505642235637,9.64241497529224,7.26065935558011,14.852648953794423,8.150644385394923,0.4945632373703323,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,4,low,2PN,67.25,3504362653
U-0351,B4.14.19,84.6431341140814,115,High,92.0,82.0,62.804950868801626,99.99999973980887,64.79839844859801,100.0,85.0,88.0,72.0,70.0,26.719226516691357,9.120107112136859,7.2606593606441026,12.179172142111426,8.501019398526658,2.101895453791133,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,26.719226516691357,9.120107112136859,7.2606593606441026,12.179172142111426,8.501019398526658,2.101895453791133,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,14,mid,1PN+,53.94,2965474309
U-0350,B4.13.19,84.61335744968785,116,High,92.0,82.0,62.59989606516546,99.99999970225363,64.79839844859801,100.0,85.0,88.0,72.0,70.0,26.719226516691357,9.090330450470065,7.260659357917345,12.179172142111426,8.501019398526658,2.101895453791133,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,26.719226516691357,9.090330450470065,7.260659357917345,12.179172142111426,8.501019398526658,2.101895453791133,11.303901097146174,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,13,mid,1PN+,53.94,2969281539
U-0110,B2.32.05,84.59058166204599,117,High,95.0,100.0,63.472076294111424,6.59114525097455e-07,76.58220206912509,100.0,100.0,100.0,95.0,70.0,27.590505642235637,9.216982521668907,4.7856060588370514e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,27.590505642235637,9.216982521668907,4.7856060588370514e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso d'Arte,B2,32,high,2PN,66.45,3664217479
U-0113,B2.33.05,84.52692384143322,118,High,95.0,100.0,63.03370138834057,6.152342569903297e-07,76.58220206912509,100.0,100.0,100.0,95.0,70.0,27.590505642235637,9.153324704242142,4.4670063786285107e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,27.590505642235637,9.153324704242142,4.4670063786285107e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso d'Arte,B2,33,high,2PN,66.45,3674316743
U-0349,B4.13.09,84.50330170883724,119,Medium,95.0,100.0,65.44660919113218,99.99999970307044,36.7181231952086,72.38551663122315,85.0,72.0,72.0,70.0,27.590505642235637,9.503710737648017,7.2606593579766505,14.852648953794423,6.153506810544021,1.1910426501817581,11.303901097146174,3.6442195817540246,1.8221097908770123,1.1809970866795452,27.590505642235637,9.503710737648017,7.2606593579766505,14.852648953794423,6.153506810544021,1.1910426501817581,11.303901097146174,3.6442195817540246,1.8221097908770123,1.1809970866795452,Zenia,B4,13,mid,2PN,71.81,3815896836
U-0106,B2.31.04,84.47981293685224,120,Medium,95.0,100.0,66.54333354980288,4.970197058244676e-07,76.58220206912509,100.0,100.0,94.0,85.0,70.0,27.590505642235637,9.662969577678972,3.608690788908493e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,27.590505642235637,9.662969577678972,3.608690788908493e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,31,high,2PN,66.45,3593461974
U-0102,B2.28.05,84.43047300575603,121,Medium,95.0,100.0,64.36645196819175,1.2233205856914546e-07,67.64242193844674,100.0,100.0,100.0,95.0,70.0,27.590505642235637,9.346857664205704,8.88211408467976e-09,14.852648953794423,8.501019398526658,2.1941483518088245,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,27.590505642235637,9.346857664205704,8.88211408467976e-09,14.852648953794423,8.501019398526658,2.1941483518088245,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso d'Arte,B2,28,high,2PN,66.45,3623820422
U-0109,B2.32.04,84.41615511620991,122,Medium,95.0,100.0,66.10495864403204,4.527321256760479e-07,76.58220206912509,100.0,100.0,94.0,85.0,70.0,27.590505642235637,9.599311760252208,3.28713375470693e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,27.590505642235637,9.599311760252208,3.28713375470693e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,32,high,2PN,66.45,3603561238
U-0100,B2.26.04,84.38614568740701,123,Medium,95.0,100.0,67.89525292497484,3.3964008320116617e-07,67.64242193844674,100.0,100.0,94.0,85.0,70.0,27.590505642235637,9.859286099513337,2.4660109557608306e-08,14.852648953794423,8.501019398526658,2.1941483518088245,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,27.590505642235637,9.859286099513337,2.4660109557608306e-08,14.852648953794423,8.501019398526658,2.1941483518088245,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,26,high,2PN,66.45,3542965653
U-0120,B2.39.09,84.33748463186589,124,Medium,100.0,100.0,75.54793910083578,2.2765389960714958e-07,39.536824509008575,93.09637915780577,100.0,72.0,85.0,70.0,29.042637518142776,10.970557052741494,1.652917421470528e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,29.042637518142776,10.970557052741494,1.652917421470528e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,39,high,2PN,67.79,3376538956
U-0104,B2.29.13,84.3283679727414,125,Medium,92.0,100.0,91.33496833785303,1.1562014912476992e-07,58.88584356123442,81.50447848994236,100.0,72.0,100.0,70.0,26.719226516691357,13.263041890836565,8.394785202060764e-09,14.852648953794423,6.928711527097988,1.9101071914948298,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,26.719226516691357,13.263041890836565,8.394785202060764e-09,14.852648953794423,6.928711527097988,1.9101071914948298,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,29,high,2PN,62.86,2828288209
U-0119,B2.37.05,84.2722925591554,126,Medium,95.0,100.0,61.28020176525719,4.420991168745761e-07,76.58220206912509,100.0,100.0,100.0,95.0,70.0,27.590505642235637,8.898693434535089,3.209931099619838e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,27.590505642235637,8.898693434535089,3.209931099619838e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,5.061416085769479,2.4041726407405024,1.1809970866795452,Lusso d'Arte,B2,37,high,2PN,66.45,3714713799
U-0051,A2.34.12,84.11053290470278,127,Medium,95.0,100.0,62.2575601764918,1.7186978193610337e-07,76.58220206912509,100.0,100.0,94.0,95.0,70.0,27.590505642235637,9.040618764849063,1.2478879442731234e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.4041726407405024,1.1809970866795452,27.590505642235637,9.040618764849063,1.2478879442731234e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.4041726407405024,1.1809970866795452,Lusso Saigon,A2,34,high,2PN,66.45,3692197454
U-0242,B3.04.20,84.10812942688784,128,Medium,92.0,82.0,76.68256972358289,99.9999994905117,51.822327195692644,97.52474023187892,70.0,88.0,55.0,100.0,26.719226516691357,11.135320382208638,7.260659342543484,12.179172142111426,8.29059708547476,1.6809846623587297,9.309095021179202,4.454046155477141,1.3918894235866066,1.6871386952564933,26.719226516691357,11.135320382208638,7.260659342543484,12.179172142111426,8.29059708547476,1.6809846623587297,9.309095021179202,4.454046155477141,1.3918894235866066,1.6871386952564933,Zenia,B3,4,low,1PN+,53.55,2666883217
U-0116,B2.36.12,84.09957175076694,129,Medium,92.0,100.0,91.05599947043444,1.1221156160771292e-07,49.840783690906925,82.74094789451446,100.0,72.0,100.0,70.0,26.719226516691357,13.222531932360141,8.147299272793882e-09,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,26.719226516691357,13.222531932360141,8.147299272793882e-09,14.852648953794423,7.0338240310375095,1.616708424304754,13.298707173113144,3.6442195817540246,2.5307080428847395,1.1809970866795452,Lusso d'Arte,B2,36,high,2PN,63.1,2829316913
U-0118,B2.37.04,84.09786601326486,130,Medium,95.0,100.0,63.913084115177824,2.3496637117131438e-07,76.58220206912509,100.0,100.0,94.0,85.0,70.0,27.590505642235637,9.281022673118393,1.7060107867204692e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,27.590505642235637,9.281022673118393,1.7060107867204692e-08,14.852648953794423,8.501019398526658,2.484132111661637,13.298707173113144,4.75773112062331,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,37,high,2PN,66.45,3654057558
U-0333,B4.05.04,84.02526059421322,131,Medium,95.0,100.0,85.78162514598826,99.99999936803985,49.60097537361562,46.11054178406611,70.0,88.0,55.0,70.0,27.590505642235637,12.456623224160692,7.260659333651221,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.454046155477141,1.3918894235866066,1.1809970866795452,27.590505642235637,12.456623224160692,7.260659333651221,14.852648953794423,3.9198661018292005,1.6089296516195657,9.309095021179202,4.454046155477141,1.3918894235866066,1.1809970866795452,Zenia,B4,5,low,2PN,76.91,3586359778
U-0159,A4.04.03,84.02122197675376,132,Medium,95.0,95.0,72.78403797914183,70.3703704003969,43.94584161783243,100.0,70.0,88.0,70.0,70.0,27.590505642235637,10.569202160674767,5.109352898890427,14.110016506104701,8.501019398526658,1.4254914769663674,9.309095021179202,4.454046155477141,1.7714956300193176,1.1809970866795452,27.590505642235637,10.569202160674767,5.109352898890427,14.110016506104701,8.501019398526658,1.4254914769663674,9.309095021179202,4.454046155477141,1.7714956300193176,1.1809970866795452,Risa,A4,4,low,2PN+2WC,72.66,3697271477
U-0111,B2.32.09,83.88161837123064,133,Medium,100.0,100.0,72.40864944073893,1.956729853460501e-07,39.536824509008575,93.09637915780577,100.0,72.0,85.0,70.0,29.042637518142776,10.514690794428262,1.4207148963745492e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,29.042637518142776,10.514690794428262,1.4207148963745492e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,32,high,2PN,67.79,3448659404
U-0107,B2.31.09,83.81649462388233,134,Medium,100.0,100.0,71.96017945198643,3.2317106238326784e-07,39.536824509008575,93.09637915780577,100.0,72.0,85.0,70.0,29.042637518142776,10.44956703782274,2.3464350052875886e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,29.042637518142776,10.44956703782274,2.3464350052875886e-08,14.852648953794423,7.914141251530998,1.2824741611282984,13.298707173113144,3.6442195817540246,2.1511018364520287,1.1809970866795452,Lusso d'Arte,B2,31,high,2PN,67.79,3458962326
U-0243,B3.05.09,83.7804034895696,135,Medium,95.0,100.0,63.83677067259862,99.99999957329321,16.105243656287296,93.1994182748535,70.0,80.0,72.0,70.0,27.590505642235637,9.269940954865445,7.260659348553967,14.852648953794423,7.922900626859296,0.522413195909492,9.309095021179202,4.049132868615583,1.8221097908770123,1.1809970866795452,27.590505642235637,9.269940954865445,7.260659348553967,14.852648953794423,7.922900626859296,0.522413195909492,9.309095021179202,4.049132868615583,1.8221097908770123,1.1809970866795452,Zenia,B3,5,low,2PN,67.77,3591425166
U-0241,B3.04.18,83.71145938229928,136,Medium,95.0,100.0,74.78097018497766,99.99999978045214,16.412890293413525,72.38551663122315,70.0,88.0,60.0,70.0,27.590505642235637,10.859183051686744,7.260659363595073,14.852648953794423,6.153506810544021,0.5323924713766581,9.309095021179202,4.454046155477141,1.5184248257308437,1.1809970866795452,27.590505642235637,10.859183051686744,7.260659363595073,14.852648953794423,6.153506810544021,0.5323924713766581,9.309095021179202,4.454046155477141,1.5184248257308437,1.1809970866795452,Zenia,B3,4,low,2PN,71.81,3543752907
U-0345,B4.09.19,83.7070458608048,137,Medium,100.0,82.0,55.43760306648976,99.9999997698868,58.791235037903355,100.0,70.0,88.0,72.0,70.0,29.042637518142776,8.050271053673713,7.260659362827958,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,29.042637518142776,8.050271053673713,7.260659362827958,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,9,low,1PN+,53.94,3090857667
U-0343,B4.08.19,83.67715931953872,138,Medium,100.0,82.0,55.231791603061566,99.99999973381611,58.791235037903355,100.0,70.0,88.0,72.0,70.0,29.042637518142776,8.020384515026596,7.260659360208989,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,29.042637518142776,8.020384515026596,7.260659360208989,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,8,low,1PN+,53.94,3094664897
U-0340,B4.06.19,83.61738623702583,139,Medium,100.0,82.0,54.820168676205185,99.9999996619404,58.791235037903355,100.0,70.0,88.0,72.0,70.0,29.042637518142776,7.960611437732361,7.260659354990338,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,29.042637518142776,7.960611437732361,7.260659354990338,12.179172142111426,8.501019398526658,1.9070383313093855,9.309095021179202,4.454046155477141,1.8221097908770123,1.1809970866795452,Zenia,B4,6,low,1PN+,53.94,3102279357
