id,unit_id,area_id,project_id,ranking_run_id,config_version_id,score,rank_in_area,rank_in_project,weight_coverage,contributions,feature_freshness_at,computed_at
d5a68ec0-4b9d-41e6-89e1-fc11898a702d,fc7e2cc3-5789-5eb0-8772-e45c6d1a5d29,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5949,17,22,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
03fdb23c-214c-4d42-ad0f-d26013b433a7,130a0923-6130-57a2-bd88-baf4604124be,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5949,18,23,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
429b9ca8-c0fc-45ea-a11c-131b24345e3d,570168c7-5660-5cae-9fc7-9040cd29fca4,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5949,19,24,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
0ad24c2a-9882-415c-8cea-f1bfc02a4a6c,fdb94762-2d81-5979-8fcc-e4e87d95f63b,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,4,25,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
168a5d0c-1c3b-486b-81da-4ee1d0661181,105a2322-c1a5-5998-83d8-29a3d71637d9,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,5,26,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
9684cd85-7365-45ce-b140-a88c1f0c55c3,1ff38629-a970-5c90-a5c4-568630751fce,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,6,27,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
665e0e6e-4142-47f2-9e53-1c7d9ecc1678,f3c1a82f-ca5e-5b3f-a923-292dc622db87,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,7,28,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
d211662e-22f1-43ba-a9fd-541703719eff,6d7bda79-544e-5886-ab36-af14df8e1b65,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,8,29,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
88763749-969e-472e-afb0-4621b1fb6e55,2e057ad0-b3af-5492-8cdc-12411a816f75,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,9,30,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
1194ed72-2ed8-4af9-8d15-f48fab782b18,616f5cc1-be55-5cc6-912a-a15a713d56d5,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,10,31,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
5cf1f9a7-1430-42c8-b71a-6f7126ee6c03,e4a45048-3315-544a-bfea-bcec3e9c263d,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,11,32,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
d2282672-b95e-4f8e-b29f-f1af468a4a28,b32ed3da-7116-585f-9ade-009501875f2f,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,12,33,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
fc277d42-1213-4083-930a-53392bfa9e0e,79db3660-17d2-5dde-bafa-3a8a815a3bb6,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,13,34,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
e656d1bc-1311-4452-aa32-2f43624dabb8,77033418-a784-59e8-bb6e-fc51d0c41cb6,992af92a-c20b-56be-bce2-001f0c1968e6,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5227,14,35,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07272727272727272727272727272"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3636363636363636363636363636"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
1d4a8aa8-ebcd-46c5-ac16-fc457bd807d5,764ae67f-625c-58a8-bbe3-57ab59f036fa,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,3,36,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
4270200a-2b19-4899-b017-82248b3eedb2,08b003f2-3d7e-517f-8abb-b40e2e555bcb,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,4,37,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
e8ae6cc4-66d4-4072-8533-c817572659c6,5aeb29f0-702b-5540-aa0c-b7cd435f8141,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,5,38,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
1a7982e2-fd55-4640-95a3-f78d1850f59c,69b70045-a604-5085-a879-01fec21365b7,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,6,39,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
22e8f7e9-b089-4e5a-9302-ca391c6b713e,4bc00789-5fea-5758-a257-18be78d7b125,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,7,40,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
24f318ce-641f-4c85-ae75-fa56b80b303b,87c43909-9690-5665-bbb6-0283c30db204,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,8,41,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
b8a46c05-d806-49c6-bb66-d571eb715543,2ed07238-7792-51f5-8d96-b0ff53fc65a4,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,9,42,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
ff2ae101-9471-4f33-a314-3342267b8082,2dfc86cf-1c11-5607-9317-37fb382f4ee6,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,10,43,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
f7004912-815b-4c7b-b101-621e8acc0a1e,64441b8b-eb42-55ed-bfca-dc4aa0c29cdb,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,11,44,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
85d44319-8f8c-43e7-8a8c-375ec941abf7,7f4b6fda-d947-548f-b4f8-5de81a67cafe,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,12,45,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
ca6e7986-90c1-4de7-9281-26477d1b2661,2351819a-ad52-52e3-b8c5-4b08230429b6,aabfb001-73bc-592e-833b-3eab1b0f7220,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.5125,13,46,1.0000,"{""area_conversion_norm"":{""contribution"":""0.10"",""direction"":""positive"",""source"":""resolved"",""value"":""0.5"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.06250"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3125"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.35"",""direction"":""positive"",""source"":""resolved"",""value"":""1"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
e5aa56e5-d4a7-4f5c-8704-468d2b91f4e7,438262e7-cc2c-5382-8a89-76c032a0534d,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2449,20,47,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
56816cb2-988f-4cc6-8030-ea534ed52a0d,9cad7427-1df8-596a-baac-3fc00156be4e,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2449,21,48,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
1c13a552-31e1-48a1-a156-2855c157a28b,b9fe7567-40c5-5124-b805-aef2b1b52efb,d1c16841-dee0-58bc-aa62-67fd335b971f,7887a084-3d77-59c1-8dca-983994b0cb6e,88f9b24c-ebac-4fb4-b895-b66c1629f967,4abcc2b8-fef0-46e7-a7ee-0566aed99f7e,0.2449,22,49,1.0000,"{""area_conversion_norm"":{""contribution"":""0.07826086956521739130434782608"",""direction"":""positive"",""source"":""resolved"",""value"":""0.3913043478260869565217391304"",""weight"":""0.2""},""area_velocity_norm"":{""contribution"":""0.1666666666666666666666666667"",""direction"":""positive"",""source"":""resolved"",""value"":""0.8333333333333333333333333335"",""weight"":""0.2""},""unit_available"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.35""},""unit_demand_norm"":{""contribution"":""0.00"",""direction"":""positive"",""source"":""resolved"",""value"":""0"",""weight"":""0.25""}}",2026-08-18 12:00:43.957693+00:00,2026-08-18 12:00:43.957693+00:00
