deal_id,external_deal_id,unit_id,external_unit_id,unit_code,unit_type,unit_status,area_id,area_external_id,area_name,area_bedrooms,area_sqm,project_id,project_external_id,project_name,deal_status,deal_source_status,funnel_stage,is_funnel,is_qualified_or_beyond,is_viewing,is_holding,is_closed_won,is_closed_lost,reserved_at,sold_at,lost_at,deal_created_at,deal_updated_at,deal_source_updated_at,last_activity_at,deal_deleted_at,is_deleted,source_revision,deals_on_same_unit,days_reserved_to_sold
867b840c-8cd7-519a-90d8-5898861fa4bd,syn1-D-000046,779a879f-765d-5804-a9fc-c8728ab51cb9,syn1-U-A-002-001,HC2-001,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-08-03 00:00:00+00:00,2026-08-15 00:00:00+00:00,,2026-07-16 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
1c834d80-662f-58a5-bfa1-fe199fe35c22,syn1-D-000047,d66e250f-46af-59aa-adb9-95795f8ebcbe,syn1-U-A-002-002,HC2-002,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-07-31 00:00:00+00:00,2026-08-12 00:00:00+00:00,,2026-07-13 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
8db689e7-ad98-54f3-ae65-677e388e7131,syn1-D-000048,3471d735-10fe-56ae-bb3c-eda38fab3cbb,syn1-U-A-002-003,HC2-003,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-07-28 00:00:00+00:00,2026-08-09 00:00:00+00:00,,2026-07-10 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
9af95206-42dd-5a56-8bbc-9f2a8e7fd426,syn1-D-000049,4882a616-cd60-5565-ba8b-c2bd266dc715,syn1-U-A-002-004,HC2-004,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-07-02 00:00:00+00:00,2026-07-14 00:00:00+00:00,,2026-06-14 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
30d0635b-0c89-578e-86f0-765514994149,syn1-D-000050,83fd93aa-a624-5970-b171-2ec00ff1caac,syn1-U-A-002-005,HC2-005,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-06-23 00:00:00+00:00,2026-07-05 00:00:00+00:00,,2026-06-05 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
4ff5d708-1e98-5d91-a84c-63d8f503e9ae,syn1-D-000051,c1d7c7d5-fbf8-5ef0-aa28-8912712f4dea,syn1-U-A-002-006,HC2-006,3BR,sold,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-06-14 00:00:00+00:00,2026-06-26 00:00:00+00:00,,2026-05-27 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
7cc1d0bb-10a0-5a00-8428-f5def4b3efec,syn1-D-000052,24c103f1-a67b-5c9e-bbd3-9734dac146a3,syn1-U-A-002-007,HC2-007,3BR,reserved,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,reserved,reserved,holding,0,1,0,1,0,0,2026-08-08 00:00:00+00:00,,,2026-07-24 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
15e826a3-22a1-5a31-9070-ac451318534c,syn1-D-000053,f0dcdeda-e7a8-5218-b5a3-64c7be186a2c,syn1-U-A-002-008,HC2-008,3BR,reserved,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,reserved,reserved,holding,0,1,0,1,0,0,2026-08-03 00:00:00+00:00,,,2026-07-19 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
ef5ba2d3-9f06-5a0a-aa89-66b630c9a8b9,syn1-D-000054,30b77e1b-947b-5356-baab-ef990bed7875,syn1-U-A-002-009,HC2-009,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
0b3a6774-19f6-5162-96f1-07c8e59b26d0,syn1-D-000055,30b77e1b-947b-5356-baab-ef990bed7875,syn1-U-A-002-009,HC2-009,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,qualified,qualified,funnel,1,1,0,0,0,0,,,,2026-07-25 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
30495f23-0d7f-583c-b7af-15d643519c3b,syn1-D-000056,6bf831ba-6665-5639-b0a9-8041b261268a,syn1-U-A-002-010,HC2-010,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,3,
9de77438-5a69-5be9-a8bb-1ec6cfb8bd9a,syn1-D-000057,6bf831ba-6665-5639-b0a9-8041b261268a,syn1-U-A-002-010,HC2-010,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,qualified,qualified,funnel,1,1,0,0,0,0,,,,2026-07-25 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,3,
812b55a6-6483-5a0d-a9d8-db2b6b6bee5d,syn1-D-000058,060c67e3-52f0-5741-8e76-04e5f0159831,syn1-U-A-002-011,HC2-011,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
610ff4ae-981b-5435-9aab-b1671378d5e1,syn1-D-000059,8f6e12f4-6df1-5c72-8b5b-c7359a7bd302,syn1-U-A-002-012,HC2-012,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
5740c8db-121c-5661-87ff-1bfa83fe046c,syn1-D-000060,f67ec08e-7ef2-5b34-be64-71ca4c6d4616,syn1-U-A-002-013,HC2-013,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
55fb98d6-2086-51d2-ad4c-7e643b1ee050,syn1-D-000061,302e87d5-c4f4-5a69-8dd4-c1d1a0204b2b,syn1-U-A-002-014,HC2-014,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
cc776e7f-d0f2-55f0-9cfb-b5fb97ba920b,syn1-D-000062,6bf831ba-6665-5639-b0a9-8041b261268a,syn1-U-A-002-010,HC2-010,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-07-09 00:00:00+00:00,2026-05-30 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,3,
ff45b3fd-5525-555c-a645-b6e3d20a43ae,syn1-D-000063,f67ec08e-7ef2-5b34-be64-71ca4c6d4616,syn1-U-A-002-013,HC2-013,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-07-02 00:00:00+00:00,2026-05-23 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
a08e916c-19f3-53c5-90af-790760dd3041,syn1-D-000064,e3c11e4a-0d75-5ea2-9964-e04a404ed119,syn1-U-A-002-016,HC2-016,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-25 00:00:00+00:00,2026-05-16 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
34de5e03-f415-509d-9445-8f7215b3242d,syn1-D-000065,c328f15a-0f84-545d-99ce-5d15ebf04c40,syn1-U-A-002-019,HC2-019,3BR,available,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,3,94.00,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-18 00:00:00+00:00,2026-05-09 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
c71d386d-98eb-5d18-bf49-2b78bfb4118e,syn1-D-000066,f0aee2c9-9190-52d9-87cc-92e77747261a,syn1-U-A-003-001,HC3-001,1BR,sold,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-07-02 00:00:00+00:00,2026-07-14 00:00:00+00:00,,2026-06-14 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
792e43e6-4119-5b2b-acba-64f3b5d936de,syn1-D-000067,708debdf-7b78-5f3a-8154-44a96c916d5c,syn1-U-A-003-002,HC3-002,1BR,sold,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,sold,sold,closed_won,0,1,0,1,1,0,2026-06-23 00:00:00+00:00,2026-07-05 00:00:00+00:00,,2026-06-05 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
781af0aa-4afc-5d5a-b8b7-626d41745288,syn1-D-000068,9a7c7727-b00b-5d24-8f44-048f569b48c2,syn1-U-A-003-003,HC3-003,1BR,reserved,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,reserved,reserved,holding,0,1,0,1,0,0,2026-08-08 00:00:00+00:00,,,2026-07-24 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
b0865860-861c-58fe-9bb7-e2fa64997b82,syn1-D-000069,eaa48b24-1533-5f31-a1bb-4cc82be6e247,syn1-U-A-003-005,HC3-005,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
3464b5c6-5a95-5311-bcb4-a59410b40e96,syn1-D-000070,7f3ca7bb-482a-5cd4-9d26-283cda805690,syn1-U-A-003-006,HC3-006,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
541e6221-bf7f-57a5-811d-02793a4f6714,syn1-D-000071,7f3ca7bb-482a-5cd4-9d26-283cda805690,syn1-U-A-003-006,HC3-006,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-07-09 00:00:00+00:00,2026-05-30 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,2,
baf847e1-c084-5fd6-a647-35be957c4445,syn1-D-000072,ff70288e-8cc8-5ee1-9902-dc6d9e0841a6,syn1-U-A-003-009,HC3-009,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-07-02 00:00:00+00:00,2026-05-23 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
78873302-2d29-5679-a45f-f563e24efa92,syn1-D-000073,59a5716a-7211-5370-b9bf-aae13c88c0b1,syn1-U-A-003-012,HC3-012,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-25 00:00:00+00:00,2026-05-16 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
bbedb132-22fd-5e6f-b3e0-9d8a7bad0f62,syn1-D-000074,86ff17b1-71e0-5215-a615-1f888444101a,syn1-U-A-003-015,HC3-015,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-18 00:00:00+00:00,2026-05-09 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
ffac9197-da40-55a9-a2c0-4eca00de2bcf,syn1-D-000075,55a1db1d-3da5-551e-b870-e49493c99476,syn1-U-A-003-018,HC3-018,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-11 00:00:00+00:00,2026-05-02 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
4572740f-7d50-5320-ab22-1385de7ae16e,syn1-D-000076,342b3158-88e5-5e82-b747-1b4cd955b824,syn1-U-A-003-021,HC3-021,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-06-04 00:00:00+00:00,2026-04-25 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
26ba6fbd-6f0f-5298-817d-10172b4de8ad,syn1-D-000077,aeb04a23-b99c-553d-a209-2aa601aefe8e,syn1-U-A-003-024,HC3-024,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-05-28 00:00:00+00:00,2026-04-18 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
7c026a13-53ff-52fc-8d99-c46b07736bd7,syn1-D-000078,e3e1db45-63b5-5c8e-9064-d6dc220ad4db,syn1-U-A-003-007,HC3-007,1BR,available,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,1,45.20,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,lost,cancelled,closed_lost,0,0,0,0,0,1,,,2026-05-21 00:00:00+00:00,2026-04-11 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
416667cf-eee4-5629-8bd1-4d0c6af5114b,syn1-D-000079,438262e7-cc2c-5382-8a89-76c032a0534d,syn1-U-A-005-001,WPA-001,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-08-03 00:00:00+00:00,2026-08-15 00:00:00+00:00,,2026-07-16 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
9cc8d042-6a58-54ff-ba5b-029ed700944d,syn1-D-000080,9cad7427-1df8-596a-baac-3fc00156be4e,syn1-U-A-005-002,WPA-002,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-07-31 00:00:00+00:00,2026-08-12 00:00:00+00:00,,2026-07-13 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
d9d673fd-3f55-5bd1-a9b3-c28f6288ab32,syn1-D-000081,b9fe7567-40c5-5124-b805-aef2b1b52efb,syn1-U-A-005-003,WPA-003,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-07-28 00:00:00+00:00,2026-08-09 00:00:00+00:00,,2026-07-10 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
4861adb6-91fa-5d88-9511-46ff141706cf,syn1-D-000082,31f67f34-0bd0-5d54-b7ea-d38cff1b6d1d,syn1-U-A-005-004,WPA-004,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-07-25 00:00:00+00:00,2026-08-06 00:00:00+00:00,,2026-07-07 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
e74d0850-bbd9-5cf8-94b3-1682b3d037c8,syn1-D-000083,141e7e5b-f024-5302-9167-c4bfad36eff7,syn1-U-A-005-005,WPA-005,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-07-22 00:00:00+00:00,2026-08-03 00:00:00+00:00,,2026-07-04 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
136cec5c-91e9-5215-8f11-fd9fe63e29b2,syn1-D-000084,eb6d40af-6d60-5906-a5c6-daf8a78d2e23,syn1-U-A-005-006,WPA-006,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-07-02 00:00:00+00:00,2026-07-14 00:00:00+00:00,,2026-06-14 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
73e01b19-6779-5457-a9b4-23f9bd86dfe1,syn1-D-000085,be91ab20-665c-5ae0-8f36-6bb3b58abf65,syn1-U-A-005-007,WPA-007,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-06-23 00:00:00+00:00,2026-07-05 00:00:00+00:00,,2026-06-05 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
9e67d540-4789-5b27-b7b8-9d11ca684653,syn1-D-000086,fbec5681-5f3e-5c11-9fec-c11be2d0cdaf,syn1-U-A-005-008,WPA-008,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-06-14 00:00:00+00:00,2026-06-26 00:00:00+00:00,,2026-05-27 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
427ec49d-a7c0-5832-b376-59f00e4ff5cd,syn1-D-000087,9a0a9151-6949-5ac1-9593-76a2205bd953,syn1-U-A-005-009,WPA-009,2BR,sold,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,sold,sold,closed_won,0,1,0,1,1,0,2026-06-05 00:00:00+00:00,2026-06-17 00:00:00+00:00,,2026-05-18 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,12
d0ffba5f-41e8-532e-8274-a3b5ee956c57,syn1-D-000088,14efcf2d-6dd9-5417-b57f-f07ba74e3cc1,syn1-U-A-005-010,WPA-010,2BR,reserved,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,reserved,reserved,holding,0,1,0,1,0,0,2026-08-08 00:00:00+00:00,,,2026-07-24 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
7967379c-622c-5557-899a-1ef136a01a78,syn1-D-000089,db2bd0e2-65fc-53e9-bbac-c4964d98f0bb,syn1-U-A-005-011,WPA-011,2BR,reserved,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,reserved,reserved,holding,0,1,0,1,0,0,2026-08-03 00:00:00+00:00,,,2026-07-19 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,1,
dfdb0b07-2140-58ad-a159-dc878b730362,syn1-D-000090,91f1455c-7b23-51a8-9aa5-9e0f75ab3192,syn1-U-A-005-012,WPA-012,2BR,available,d1c16841-dee0-58bc-aa62-67fd335b971f,syn1-A-005,Willow Park A,2,70.00,7887a084-3d77-59c1-8dca-983994b0cb6e,syn1-P-002,Willow Park Gardens,lead,lead,funnel,1,0,0,0,0,0,,,,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,2026-07-29 00:00:00+00:00,,0,2,3,
