unit_id,external_unit_id,unit_code,project_id,project_external_id,project_name,area_id,area_external_id,area_name,unit_status,unit_type,area_bedrooms,area_sqm,area_total_units_planned,absorption_calculator,is_available,has_active_deal,deals_total,funnel_deals_total,deals_lead,deals_qualified,deals_interested,deals_viewing,deals_reserved,deals_sold,deals_lost,score,score_percent,band,rank_in_area,rank_in_project,weight_coverage,min_weight_coverage,was_skipped,ranking_config_version,ranking_run_id,ranking_trigger,ranking_computed_at,feature_freshness_at,ranking_run_finished_at,unit_created_at,unit_updated_at,unit_source_updated_at,feat_unit_available_value,feat_unit_available_weight,feat_unit_available_direction,feat_unit_available_contribution,feat_unit_available_source,feat_unit_available_is_missing,feat_unit_demand_norm_value,feat_unit_demand_norm_weight,feat_unit_demand_norm_direction,feat_unit_demand_norm_contribution,feat_unit_demand_norm_source,feat_unit_demand_norm_is_missing,feat_area_velocity_norm_value,feat_area_velocity_norm_weight,feat_area_velocity_norm_direction,feat_area_velocity_norm_contribution,feat_area_velocity_norm_source,feat_area_velocity_norm_is_missing,feat_area_conversion_norm_value,feat_area_conversion_norm_weight,feat_area_conversion_norm_direction,feat_area_conversion_norm_contribution,feat_area_conversion_norm_source,feat_area_conversion_norm_is_missing,features_missing_count,features_total_count
f67ec08e-7ef2-5b34-be64-71ca4c6d4616,syn1-U-A-002-013,HC2-013,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,2,1,1,0,0,0,0,0,1,0.5933,59.3,medium,5,28,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-19 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0.3333333333333333333333333333,0.25,positive,0.08333333333333333333333333332,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
302e87d5-c4f4-5a69-8dd4-c1d1a0204b2b,syn1-U-A-002-014,HC2-014,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,1,1,1,0,0,0,0,0,0,0.5933,59.3,medium,6,29,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-20 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0.3333333333333333333333333333,0.25,positive,0.08333333333333333333333333332,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
4096cc34-230a-5496-8ce8-fb663c83f260,syn1-U-A-004-003,HC4-003,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,1,30,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-14 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
17bdfad5-8781-54f1-8ec4-ef53a692fc56,syn1-U-A-004-004,HC4-004,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,2,31,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-15 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
d98ee9ff-f083-5516-8a7b-cb2bc7fb2638,syn1-U-A-004-005,HC4-005,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,3,32,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-15 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
aa134901-9326-5876-8a3f-870497903c4d,syn1-U-A-004-006,HC4-006,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,4,33,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
d08bf07b-1ee3-551a-8f10-3cd023ece270,syn1-U-A-004-007,HC4-007,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,5,34,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
63b70c7c-fbec-51c9-8985-f11c2d8c0a51,syn1-U-A-004-008,HC4-008,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,6,35,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
4f26d9f6-8355-5324-851a-5ee28dff13c7,syn1-U-A-004-009,HC4-009,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,7,36,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-17 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
15a4da7a-9c45-57ed-9955-e22b27ccc3c8,syn1-U-A-004-010,HC4-010,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,8,37,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
e22ed85e-8930-553e-b1d3-e19d208bbc0f,syn1-U-A-004-011,HC4-011,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,9,38,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-18 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
f304f728-5b33-5eb0-b63d-db7be51a7943,syn1-U-A-004-012,HC4-012,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,fefccc58-d625-539e-a48e-d38ba602c0b4,syn1-A-004,Harbor Crest 4,available,Studio,0,32.00,60,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5500,55.0,medium,10,39,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,missing_defaulted,1,0.5,0.2,positive,0.10,missing_defaulted,1,2,4
71cba36e-b084-513d-9838-385f00d52bdd,syn1-U-A-002-015,HC2-015,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,7,40,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-20 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
e3c11e4a-0d75-5ea2-9964-e04a404ed119,syn1-U-A-002-016,HC2-016,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.5100,51.0,medium,8,41,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-21 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
a922d929-89ed-5fd5-a37f-2a9c0df3c1f0,syn1-U-A-002-017,HC2-017,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,9,42,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-21 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
b72ce10a-7e99-5408-b17c-453a0458312a,syn1-U-A-002-018,HC2-018,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,10,43,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-22 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
c328f15a-0f84-545d-99ce-5d15ebf04c40,syn1-U-A-002-019,HC2-019,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,1,0,0,0,0,0,0,0,1,0.5100,51.0,medium,11,44,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-22 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
6dab61bf-4ea4-52a1-8ca2-c1a228b0e103,syn1-U-A-002-020,HC2-020,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,12,45,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-23 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
d2b8d3d2-c3e5-5cb4-8ab1-ac5ffb2db77b,syn1-U-A-002-021,HC2-021,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,13,46,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-23 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
5988a9fa-0219-5301-96cd-ddb98570ae97,syn1-U-A-002-022,HC2-022,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,14,47,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-24 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
b574a371-5c05-52cb-90d6-f9f0e92d72f0,syn1-U-A-002-023,HC2-023,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,15,48,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-24 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
deac2a14-15da-59b7-8c53-9cdcfdae1dbd,syn1-U-A-002-024,HC2-024,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,16,49,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-25 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
3fe26753-6fa9-5ba9-9e11-b6e6f0cf3d16,syn1-U-A-002-025,HC2-025,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,17,50,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-25 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
b31610c1-d386-531c-b335-8a3590f4b9c8,syn1-U-A-002-026,HC2-026,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,18,51,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-26 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
c07b9476-a607-5c68-a612-8592e6e11b0e,syn1-U-A-002-027,HC2-027,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,19,52,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-26 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
cc53894c-d645-54c9-8b81-762afb68f09d,syn1-U-A-002-028,HC2-028,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,20,53,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-27 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
4523f57c-fb8b-5d45-a497-2af0ee8c5706,syn1-U-A-002-029,HC2-029,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,21,54,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-27 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
f70116bd-fae7-510e-9078-3327ef3169d4,syn1-U-A-002-030,HC2-030,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,595d9f18-8f5d-5c43-8866-791052463081,syn1-A-002,Harbor Crest 2,available,3BR,3,94.00,90,domain_units_deals,1,0,0,0,0,0,0,0,0,0,0,0.5100,51.0,medium,22,55,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-28 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0,0.25,positive,0.00,resolved,0,0.5,0.2,positive,0.10,resolved,0,0.3,0.2,positive,0.06,resolved,0,0,4
eaa48b24-1533-5f31-a1bb-4cc82be6e247,syn1-U-A-003-005,HC3-005,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,1,1,1,0,0,0,0,0,0,0.4641,46.4,medium,1,56,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-15 12:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0.3333333333333333333333333333,0.25,positive,0.08333333333333333333333333332,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
7f3ca7bb-482a-5cd4-9d26-283cda805690,syn1-U-A-003-006,HC3-006,a453a5c4-63a5-5872-95b7-a3b4911aa072,syn1-P-001,Harbor Crest Residences,0b24d289-da6c-5de3-9062-67af2813f4ea,syn1-A-003,Harbor Crest 3,available,1BR,1,45.20,80,domain_units_deals,1,0,2,1,1,0,0,0,0,0,1,0.4641,46.4,medium,2,57,1.0000,0.5000,0,2,f4b36522-4970-456d-8ca4-0ddb4fe8f4b9,manual,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.150408+00:00,2026-08-18 12:00:43.663070+00:00,2025-08-16 00:00:00+00:00,2026-07-19 00:00:00+00:00,2026-07-19 00:00:00+00:00,1,0.35,positive,0.35,resolved,0,0.3333333333333333333333333333,0.25,positive,0.08333333333333333333333333332,resolved,0,0E+2,0.2,positive,0E+1,resolved,0,0.1538461538461538461538461538,0.2,positive,0.03076923076923076923076923076,resolved,0,0,4
